25/09/2022 10:01:56	INFO	67305985	LOGD	Início das operações do logd	F593F5B32044A30C
25/09/2022 10:01:56	INFO	67305985	LOGD	Urna ligada em 25/09/2022 às 10:00:31	47DA34465A40CF01
25/09/2022 10:01:56	INFO	67305985	SCUE	Iniciando aplicação - Oficial - 1º turno	71CC829E61271608
25/09/2022 10:01:56	INFO	67305985	SCUE	Versão da aplicação: 8.26.0.0 - Onça-pintada	1700CD61DB342B7E
25/09/2022 10:01:58	INFO	67305985	SCUE	Urna operando com rede elétrica	8B4AB83979B4B029
25/09/2022 10:01:58	INFO	67305985	SCUE	Bateria interna com carga plena	D961BFC62E6E640D
25/09/2022 10:02:04	INFO	67305985	SCUE	Tamanho da mídia interna: 488.7 MB	AF26692631544BAF
25/09/2022 10:02:08	INFO	67305985	SCUE	Tamanho da memória: 489.4 MB	7F4F8DA22BABADEA
25/09/2022 10:02:08	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [1] - [/bin/avbin.vst] - [SUCESSO]	4DC863E1E4D5FF00
25/09/2022 10:02:09	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [2] - [/uenux/bin/avusrbin.vst] - [SUCESSO]	5CAE6D89CFF9597E
25/09/2022 10:02:10	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [3] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	70E445FC1B890E4C
25/09/2022 10:02:11	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [4] - [/uenux/lib/avusrlibue2015.vst] - [SUCESSO]	5D5CBAED127A5BE3
25/09/2022 10:02:13	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [5] - [/boot/boot/avboot.vst] - [SUCESSO]	A76333D65A4086B4
25/09/2022 10:02:13	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [6] - [/boot/boot/avbootcfg.vst] - [SUCESSO]	D2ACDD1118E62560
25/09/2022 10:02:14	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [7] - [/etc/avetc.vst] - [SUCESSO]	31B2874B53245B0E
25/09/2022 10:02:16	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [8] - [/lib/avlib.vst] - [SUCESSO]	56F42FF918482250
25/09/2022 10:02:17	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [9] - [/lib/modules/avmod.vst] - [SUCESSO]	3667DD924EAB8260
25/09/2022 10:02:17	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [10] - [/lib/modules/ue2015/avmodue2015.vst] - [SUCESSO]	534A62104C07D2A6
25/09/2022 10:02:18	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [11] - [/lib/plugins/generic/avlibqtgeneric.vst] - [SUCESSO]	07C4CA37BE2E7D64
25/09/2022 10:02:18	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [12] - [/lib/plugins/imageformats/avlibqtimageformats.vst] - [SUCESSO]	56591A24C506AB1A
25/09/2022 10:02:18	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [13] - [/lib/plugins/platforms/avlibqtplatforms.vst] - [SUCESSO]	360AAB6A1506C21C
25/09/2022 10:02:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [14] - [/uenux/lib/avusrlibue2013.vst] - [SUCESSO]	99DEB00476E4F139
25/09/2022 10:02:20	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [15] - [/uenux/lib/avusrlibue2006.vst] - [SUCESSO]	407FCC769AE7BAE2
25/09/2022 10:02:21	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [16] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	D2ED11B22094D67C
25/09/2022 10:02:22	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [17] - [/uenux/lib/avusrlibue2009.vst] - [SUCESSO]	1F25460693F2FC22
25/09/2022 10:02:23	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [18] - [/uenux/lib/avusrlibue2010.vst] - [SUCESSO]	20952A2C06B7F240
25/09/2022 10:02:23	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [19] - [/uenux/lib/avusrlibue2015.vst] - [SUCESSO]	41ECB0D23FC2A440
25/09/2022 10:02:25	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [20] - [/uenux/lib/avusrlibue2020.vst] - [SUCESSO]	5E01DD8118A1D827
25/09/2022 10:02:26	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [21] - [/uenux/lib/avusrlibue2011.vst] - [SUCESSO]	62AD766F7B46BECD
25/09/2022 10:02:27	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [22] - [/uenux/lib/avusrlibue2008.vst] - [SUCESSO]	A312318F8B46AF08
25/09/2022 10:02:27	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [23] - [/lib/modules/avmod.vst] - [SUCESSO]	4F10293FA8F74D39
25/09/2022 10:02:28	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [24] - [/lib/modules/ue2006/avmodue2006.vst] - [SUCESSO]	B215357AB542F744
25/09/2022 10:02:28	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [25] - [/lib/modules/ue2008/avmodue2008.vst] - [SUCESSO]	0AB68E2C549E1E41
25/09/2022 10:02:29	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [26] - [/lib/modules/ue2009/avmodue2009.vst] - [SUCESSO]	740FC70E307A667F
25/09/2022 10:02:30	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [27] - [/lib/modules/ue2010/avmodue2010.vst] - [SUCESSO]	ECA30AA9CAA8EA88
25/09/2022 10:02:32	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [28] - [/lib/modules/ue2011/avmodue2011.vst] - [SUCESSO]	A57FE97F24384164
25/09/2022 10:02:33	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [29] - [/lib/modules/ue2013/avmodue2013.vst] - [SUCESSO]	21B47DBBA754667A
25/09/2022 10:02:34	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [30] - [/lib/modules/ue2015/avmodue2015.vst] - [SUCESSO]	73BCE7E4F9A57D89
25/09/2022 10:02:37	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [31] - [/lib/modules/ue2020/avmodue2020.vst] - [SUCESSO]	23EBE9A3EA111E41
25/09/2022 10:02:38	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [32] - [/lib/avlibue2009.vst] - [SUCESSO]	719FBDD18098CA86
25/09/2022 10:02:38	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [33] - [/dsk/fe/estatico/chave/avusrchave.vst] - [SUCESSO]	31EB7F95EDE1B156
25/09/2022 10:02:40	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [1] - [/dsk/fe/estatico/o00546sp-ce.vsc] - [SUCESSO]	056FB903F5A44959
25/09/2022 10:02:40	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [2] - [/dsk/fe/estatico/o00546sp-ce.vsc] - [SUCESSO]	DF53F165327DF2E7
25/09/2022 10:02:40	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [3] - [/dsk/fe/estatico/o00544sp-ce.vsc] - [SUCESSO]	71247886BE2B7935
25/09/2022 10:02:41	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [4] - [/dsk/fe/estatico/o00544sp-ce.vsc] - [SUCESSO]	34E28D3B2E989FA9
25/09/2022 10:02:41	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [5] - [/dsk/fe/estatico/jez/avgm.vsc] - [SUCESSO]	5F93FE5A2A247528
25/09/2022 10:02:42	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [6] - [/dsk/fe/estatico/o00546sp00000-ca.vsc] - [SUCESSO]	5DA0FBD3CF580520
25/09/2022 10:02:42	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [7] - [/dsk/fe/estatico/o00544br00000-ca.vsc] - [SUCESSO]	68E0B628507ABFB2
25/09/2022 10:02:51	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [8] - [/dsk/fe/estatico/jez/vota_apl.vst] - [SUCESSO]	A28A81A2B3470C23
25/09/2022 10:02:52	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [9] - [/dsk/fe/estatico/jez/vota_bin.vst] - [SUCESSO]	55FB6B2E4A787EE7
25/09/2022 10:02:56	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [10] - [/dsk/fe/estatico/jez/vota_ofi.vst] - [SUCESSO]	A90D674FB8099CFE
25/09/2022 10:02:57	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [11] - [/dsk/fe/estatico/jez/avpart.vst] - [SUCESSO]	5CE17F2F6EBC5424
25/09/2022 10:03:17	INFO	67305985	SCUE	Identificação do Modelo de Urna: UE2015	07AEA356C64754AC
25/09/2022 10:03:28	INFO	67305985	SCUE	Data e hora solicitadas	E750F874370FCA0D
25/09/2022 10:03:42	INFO	67305985	SCUE	Data e hora que foi digitada pelo operador: 25/09/2022 - 10:04:00	572AE7C61064B7FE
25/09/2022 10:03:49	INFO	67305985	SCUE	Seção informada pelo operador: 0454	C4B0E1E649BD3082
25/09/2022 10:03:53	INFO	67305985	SCUE	Início do particionamento da MI	5C041547F05108A2
25/09/2022 10:03:56	INFO	67305985	SCUE	Particionamento realizado com sucesso	D1DD513FA25A301E
25/09/2022 10:03:56	INFO	67305985	SCUE	Início da formatação	A1F27BEDC529591F
25/09/2022 10:04:12	INFO	67305985	SCUE	Formatação realizada com sucesso	5832EC34532D3A71
25/09/2022 10:04:13	INFO	67305985	SCUE	Resultado da verificação da mídia interna: NORMAL	D764453AFDD57AEF
25/09/2022 10:04:13	INFO	67305985	SCUE	Início da montagem dos dados	6244F8D319590F1E
25/09/2022 10:04:14	INFO	67305985	SCUE	Montagem realizada com sucesso	C8B5429AA0707227
25/09/2022 10:04:18	INFO	67305985	SCUE	Identificação de assinatura do arquivo UENUX CFG	11FFDB47D8DA3F1C
25/09/2022 10:05:28	INFO	67305985	SCUE	Estrutura da mídia criada	4142F4A4961E14F0
25/09/2022 10:05:45	INFO	67305985	SCUE	Data e hora atualizada	125FD6C37760EEE4
25/09/2022 10:05:49	INFO	67305985	SCUE	Identificador da mídia de carga: 6283A9AE	85A51D194D0BFB46
25/09/2022 10:05:49	INFO	67305985	SCUE	Mídia de carga gerada pelo computador: ZSP004STD04	A3A4481A013AC696
25/09/2022 10:05:49	INFO	67305985	SCUE	Data e hora da geração da mídia de carga: 24/09/2022 17:28:58	378DEDDF59FF42D4
25/09/2022 10:05:49	INFO	67305985	SCUE	Mídia de carga gerada pelo usuário: 171866260167	E5D8A4685EA0D0A7
25/09/2022 10:05:49	INFO	67305985	SCUE	Município: 71072	7F22FBB9404A216C
25/09/2022 10:05:49	INFO	67305985	SCUE	Zona Eleitoral: 0004	5FE563782E84A8E9
25/09/2022 10:05:49	INFO	67305985	SCUE	Local de Votação: 1503	2E36FFAFB986EF24
25/09/2022 10:05:49	INFO	67305985	SCUE	Seção Eleitoral: 0454	AEDA66B1CB603659
25/09/2022 10:06:07	INFO	67305985	SCUE	Imprimindo extrato de carga	5532348512EFBE0E
25/09/2022 10:06:27	INFO	67305985	SCUE	Confirmação do extrato de carga	A3DF8EC453E3B9BA
25/09/2022 10:06:27	INFO	67305985	LOGD	Iniciando cópia de Log da ME para MI	D8AB8687925B60B3
25/09/2022 10:06:27	INFO	67305985	LOGD	Cópia de Log da ME para MI realizada com sucesso.	44C52F0AB30875AD
25/09/2022 10:06:27	INFO	67305985	SCUE	Código de carga 412.285.560.803.002.832.177.366 gravado na tabela de correspondência	A1F7438128F4C9BE
25/09/2022 10:06:28	INFO	67305985	SCUE	Identificação de assinatura do arquivo Tab. Corresp.	ADD8365D6D6A9E0C
25/09/2022 10:06:28	INFO	67305985	SCUE	Identificação de assinatura do arquivo EG Geral MI	0AC66E0671CA8531
25/09/2022 10:06:28	INFO	67305985	SCUE	Identificação de assinatura do arquivo EG GAP 1 MI	0AE063BD62090A71
25/09/2022 10:06:29	INFO	67305985	SCUE	Identificação de assinatura do arquivo EG VOTA MI	2A7F45469CD6F0EB
25/09/2022 10:06:29	INFO	67305985	SCUE	Identificação de assinatura do arquivo EG SA MI	932055BE7CDCC5DB
25/09/2022 10:06:30	INFO	67305985	SCUE	Identificação de assinatura das chaves do QR code	DAC0AB212B983229
25/09/2022 10:06:31	INFO	67305985	SCUE	Urna carregada com sucesso	9698FB789B35CB9E
25/09/2022 10:06:31	INFO	67305985	SCUE	Finalização de aplicativo	84899BC163F0A2C0
25/09/2022 10:06:31	INFO	67305985	SCUE	Desligando a urna	182C9874D979AC95
25/09/2022 10:06:31	INFO	67305985	LOGD	Fechando o arquivo de Log	3E0E1A38927563CA
25/09/2022 10:08:47	INFO	67305985	LOGD	Início das operações do logd	84958928294905EA
25/09/2022 10:08:47	INFO	67305985	LOGD	Urna ligada em 25/09/2022 às 10:07:57	8A0AE03F506BCAC7
25/09/2022 10:09:32	INFO	67305985	GAP	Estrutura de diretórios da ME criada com sucesso	D181F9D6BE8178C4
25/09/2022 10:09:35	INFO	67305985	GAP	Iniciando aplicação - Oficial - 1º turno	B67A12C4F29DFC94
25/09/2022 10:09:35	INFO	67305985	GAP	Versão da aplicação: 8.26.0.0 - Onça-pintada	7A8A8E59B5F005C4
25/09/2022 10:09:35	INFO	67305985	GAP	Identificação do Modelo de Urna: UE2015	1DD48A2358A0C23C
25/09/2022 10:09:35	INFO	67305985	LOGD	Início de cópia do log da MI para ME	D1FAF1CF94C69F3C
25/09/2022 10:09:36	INFO	67305985	LOGD	Final de cópia do log da MI para ME	E487D7293849FFB3
25/09/2022 10:09:36	INFO	67305985	GAP	Resultado da verificação da mídia externa estática : NORMAL	29F2180F6A9E8425
25/09/2022 10:09:36	INFO	67305985	GAP	Resultado da verificação da mídia externa dinâmica : NORMAL	FD6982599CD8CC95
25/09/2022 10:09:40	INFO	67305985	GAP	Tamanho da partição dinâmica de dados da MI: 299.2 MB	6EEA73C158E3C0AD
25/09/2022 10:09:42	INFO	67305985	GAP	Turno da UE: 1º turno	56273ECC8ABEFA11
25/09/2022 10:09:44	INFO	67305985	GAP	Identificação do Modelo de Urna: UE2015	B4D169236A897FE6
25/09/2022 10:09:46	INFO	67305985	GAP	Fase da UE: Oficial	E023C31B3ECDFCC0
25/09/2022 10:09:48	INFO	67305985	GAP	Modo de carga da UE - Votação	7FAB951EFFF2063A
